文纹	.1860
具有	1.0000
炮砲	.0000
漓醨	.0000
校考	1.0000
公铁	.6241
冲穿	.3478
医科	.1886
世切	.0741
块塊	.0000
圆圜	.0000
世俗	.5792
不自	.0444
来至	.0000
冰水	.2087
蜚飞	1.0000
壻婿	.0000
性液	.0429
先前	.6000
力虑	.1379
时机	1.0000
东南	1.0000
而自	.0444
中底	.1509
火焚	.0964
火烈	.6568
中大	1.0000
事计	.3478
玉石	.0664
方模	.3478
之至	.0000
息气	.2424
德恩	.8667
丰风	.2667
台楼	1.0000
心志	.6154
直而	.0741
意神	.6154
暗闇	.0000
务政	.5792
害患	.6000
巧术	.0444
内里	.8000
与予	.0741
耻辱	.0444
清轻	.7333
儿男	.6000
忍饮	.0909
发骨	.9215
反翻	.2424
料讯	.2857
加增	1.0000
漫画	.1176
多洽	.0444
波风	.2857
儿子	1.0000
缺阙	1.0000
极竭	.0741
知识	1.0000
体身	1.0000
现见	1.0000
浑混	.6160
危难	.5792
残遗	.1509
乏无	.2424
翥舞	.2105
玉金	.6000
餗餸	.0000
曲词	.8960
寡少	.8000
汴肝	.0965
余遗	.1667
昏晕	1.0000
蠙隙	.0000
八六	1.0000
大高	1.0000
国央	.0741
势计	.2560
外英	.5960
凌欺	1.0000
鳖鼈	.0000
刑民	.1263
垢羞	.0444
战护	.1860
战斗	1.0000
竖竪	.0000
战策	.1667
厉砺	.0000
口手	1.0000
善好	1.0000
小细	.6000
命死	.1096
丈尺	1.0000
三四	.6000
以如	.0741
泝溯	.0000
测调	.1270
学据	.3478
三二	1.0000
得骄	.0444
簑蓑	.0000
云天	.6154
出生	1.0000
业服	.2667
型式	.9278
一片	.6000
则者	.1860
一不	.0741
人语	.1860
乘趁	1.0000
活运	.6000
扬飏	.0000
厘釐	.0000
珠金	.3958
功工	.8960
家际	.0664
学工	.3982
会能	1.0000
志智	.0444
一大	1.0000
肩胸	1.0000
乎呼	.0741
相而	.0741
济营	.1509
罪过	.5792
手指	.8960
手掌	.8960
杜闭	.4444
信邮	.0909
綫线	.0000
倔强	1.0000
数汉	.5514
水路	.7333
綳绷	.0000
讲说	1.0000
手笔	.8960
虀齑	.0000
局线	.5773
彻澈	.5791
义气	.5900
之者	.0741
名高	.6000
源讯	.2172
动植	.2105
同若	.0741
他我	.4444
巿市	.0000
代管	.2105
赍齎	.0000
纳遮	.1860
名誉	.5803
哩里	1.0000
断败	.1860
壶壸	.0000
光魂	.0741
之有	.0741
义谊	.5792
说道	1.0000
言颜	.6000
伏服	1.0000
常长	1.0000
抬擡	.0000
件故	.2172
各独	.6000
飡餐	.0000
寸片	.6000
少无	.6154
言论	.8960
含衔	1.0000
敛赋	.2857
毒酸	.9074
哄轰	.2424
化数	.1509
懽欢	.0000
心身	1.0000
名品	.6760
亢吭	.0444
克斯	.0444
水火	.3478
政法	.1886
筋精	.9639
同如	.6154
原源	.0741
瓮甕	.0000
信消	.2105
处居	1.0000
岐歧	1.0000
之心	.0741
日昼	1.0000
之奇	.0444
挽輓	.0000
望闻	.4444
干幹	.0000
日时	1.0000
偷盗	1.0000
疼痛	1.0000
俱同	.6000
相绝	.1667
雀鹊	1.0000
扳攀	.2105
从行	1.0000
众百	.6000
报抱	.2105
睹见	1.0000
制剥	.2857
挨捱	1.0000
从随	1.0000
单双	.6000
宕荡	.2424
无莫	.0741
云霄	1.0000
单孤	.6000
累絫	.0000
几幾	.0000
股骨	.8960
文钱	.6000
出超	1.0000
惠慧	.0444
试量	.1096
学艺	.6000
鉢钵	.0000
文语	1.0000
业财	1.0000
帐账	1.0000
出有	.4444
以足	.0965
思悲	.2105
然默	.7494
希稀	.8000
取得	.3478
深渊	.6000
冲攻	.1860
奸隐	.5792
势名	.5792
医法	.6000
具程	.2105
书文	.1667
行靡	.1667
址站	.0741
明知	.6154
圭珪	.0000
咨查	.4444
明流	.1096
行进	.4444
施用	1.0000
差错	.7333
弯湾	.0965
然若	.0741
井壁	1.0000
寒惊	.1026
腼靦	.0000
大巨	1.0000
明朗	.6241
慎谨	1.0000
势埶	.0000
不靡	.0741
善能	1.0000
刀剑	.4136
建钢	.2105
脏赃	.2172
傅附	.0444
匹独	.0741
棋碁	.0000
关门	.9508
软鹿	.0741
古秋	.7333
之私	.0444
五六	.6000
世事	.1860
世人	1.0000
钢铜	1.0000
婚媒	.2015
可能	1.0000
废败	.4444
梦醉	.0406
材涂	.0741
命指	.2172
夜昼	.6000
中内	1.0000
夜月	.6000
务变	.3305
剑箭	.8960
上高	1.0000
综联	.1176
历磊	.0741
傲敖	.0741
鍼针	.0000
合工	.6000
商家	.8960
商宫	.2087
庭院	.9230
倾翻	.4444
产食	.3982
置计	.1667
先后	.6000
合同	1.0000
地处	1.0000
跌顿	.1860
视话	.2105
故眷	.0000
基资	.1493
川水	.6000
粝糲	.0000
弃舍	1.0000
产行	.2424
业程	.3692
消解	1.0000
勾钩	.4444
下地	1.0000
地水	.5514
中有	.6154
炮礮	.0000
历厉	.6037
日月	1.0000
乞求	1.0000
閒闲	.0000
商服	.1886
列火	.1176
聚附	.2105
促蹐	.0000
烧焚	1.0000
穴窟	.9480
专学	.0444
瓦甲	.0664
灾祸	.5792
伸申	.1667
下低	1.0000
地物	.6000
买卖	.1714
春生	.5900
任服	.2424
在存	1.0000
暖栗	.0741
琼金	.3964
粘黏	1.0000
朱红	.6160
胸襟	.8960
中衷	.1860
朱珠	.2105
春花	1.0000
京方	1.0000
合集	.2857
胸膺	.8960
胸腹	1.0000
胸腿	1.0000
力子	.0741
内纳	.0741
攧颠	.0000
力心	.0741
斫斲	.0000
红赤	.7884
兴存	.2857
地野	1.0000
中间	1.0000
甘甜	.6000
事人	.2105
发行	.8960
知著	.1860
事物	.3478
专职	.0429
片视	.1667
帏帷	.0000
兵民	.8960
啖噉	.0000
流遗	.2424
工课	.8960
主意	.2857
力思	.1379
妇妻	1.0000
事情	.4444
产本	.6154
内外	1.0000
论谈	1.0000
张惊	.1026
事服	.2857
管经	1.0000
事时	.1714
流过	.3478
呼唤	1.0000
屈诎	.0000
使转	.2105
朽腐	.6550
析类	.0429
失得	.5792
吒咤	.0000
口唇	.9508
不知	.0741
案法	.2424
大老	.6550
抱负	1.0000
大至	.0000
木树	1.0000
固安	.6000
决断	1.0000
外表	.0741
大通	.6000
你我	.0000
怵鉥	.0000
乱急	.7476
国地	.8960
国土	.6000
大长	1.0000
优悠	.7494
盘蟠	.1860
不没	.0741
公国	1.0000
善美	1.0000
白黄	.6000
机谋	.0741
共相	.1263
圣妙	.7884
月玉	1.0000
吃食	1.0000
傍旁	.0664
口眼	.9480
可庸	.6000
尊樽	.0664
不匪	.0664
情私	.0455
绣锦	.0664
羽翼	.9126
归还	1.0000
急焦	.1860
肺舌	.9639
扯撦	.0000
九五	1.0000
多高	.6000
气火	1.0000
九六	1.0000
何无	.0444
国球	.5514
具艺	.1860
当逢	.2000
女小	1.0000
兽性	.0664
凋雕	.0964
待见	.1860
不何	.0444
寡无	.0741
空虚	1.0000
当须	.0741
凰皇	.0000
技研	.0741
博硕	.0741
钟铃	.9119
措错	.1379
一满	.6000
学案	.2857
跖蹠	.0000
倒转	1.0000
壮大	.6000
千百	1.0000
得获	1.0000
痈虎	.1667
继续	1.0000
征点	.3478
均钧	.7758
学招	.4444
头梁	.9576
番翻	.0664
措色	.0429
从听	1.0000
句语	1.0000
夕夜	1.0000
吸抽	.2857
磬罄	.0741
征招	1.0000
催摧	.1860
声身	1.0000
见识	.4444
人身	1.0000
会遇	1.0000
就趋	.4444
入合	1.0000
回成	.1509
作程	.2857
有百	1.0000
由自	1.0000
腮舌	.8960
喜笑	.0909
人裸	.0444
慌荒	.6000
緜绵	.0000
俐利	.6000
厚重	.6143
暴曝	.1263
逐随	.6154
木石	.3982
酒饭	.2574
刻镂	1.0000
一如	.0741
年日	.8960
出发	1.0000
一异	1.0000
济贸	.0444
过马	.0741
相自	.0741
一十	.6000
报行	.2105
见露	.2105
喜情	.1714
听频	.0444
暴狂	.6000
无未	.0000
就逐	.6154
有没	.4444
一当	1.0000
风飞	.2172
间顷	.0444
怀情	1.0000
信铃	.8967
法魔	.5792
水风	.4444
于其	.2000
层重	.9015
朴璞	.0429
娣庭	.1667
妖精	.6958
心思	.6154
生造	.6154
心感	.6154
坛文	.2424
他它	.0000
分同	.6000
整正	1.0000
心新	.1263
水雨	.2857
仇愁	.0444
模造	.0741
术能	.1886
耳面	1.0000
寒死	.6000
生起	1.0000
生身	.6000
彰章	.0741
咏弄	.1860
医药	.1886
幽隐	.5792
是此	.6160
担檐	.2172
淡谈	.0741
旰昃	.0000
巷市	.1344
丘邱	.0906
萍蓬	1.0000
传承	.2105
车辙	.2172
复学	.1860
字码	.4444
檗蘖	.0000
凊清	.0000
背负	1.0000
哀悲	1.0000
两四	.6000
土草	.7494
同齐	.6000
车马	.9480
名考	.0741
彩股	.9148
县悬	.0741
槖橐	.0000
夜更	.6000
热焦	.1267
疐痜	.0000
本根	.9639
雨雪	1.0000
求索	.6154
烦繁	.2105
理礼	.2424
扯拽	1.0000
彻达	.6000
彩短	.0664
本金	.6000
雁鴈	.0000
义言	.4444
奋愤	.0741
之成	.0741
之所	.0741
信力	.1379
浮飘	1.0000
投赴	.3478
獐麞	.0000
瞶聩	.0000
功名	.0664
居庭	.1860
言谋	.2424
成胜	1.0000
光辉	.5811
干甘	1.0000
言说	1.0000
恶歹	1.0000
为如	.2424
交贸	.0444
中韩	.6000
而长	.0741
习校	.3478
字言	1.0000
破覆	.2424
学药	.2105
食饭	.6000
化明	.1860
石铁	.3982
差爽	.6000
捶搥	1.0000
土地	1.0000
殍莩	.0000
类萃	.0664
心肌	.8960
心肺	1.0000
狼神	.2857
名声	.8960
之人	.0741
之于	.0741
塞掩	.2424
七四	1.0000
达通	1.0000
踵迹	.9084
信恩	.4444
人居	.1860
衣车	.8960
盒箱	.6000
径迳	1.0000
易更	1.0000
之妙	.0741
伪僞	.0000
斐菲	.6000
则必	.4444
人浮	.6000
语说	1.0000
有闻	.2172
塼砖	.0000
星风	.3478
赶趕	.0000
俛俯	.0000
人我	.0741
人才	1.0000
人所	.2105
挥麾	1.0000
俱并	.6026
扬摇	.2857
人翁	.6000
疾病	1.0000
睹覩	.0000
患祸	.8960
目耳	.9307
家模	.2560
云风	.4444
斜横	.6160
尽皆	.6000
立置	1.0000
炫衒	.0000
疗药	.1600
声生	.6760
记识	.4444
几掌	.0965
砻礲	.0000
人以	.1860
挠揉	.4444
奥法	.6000
推管	.4444
卖鬻	1.0000
疏轻	1.0000
一这	1.0000
个名	.6000
闻驰	.1147
出进	.4444
文闻	.6000
会审	.6154
摄电	.1414
倒扭	.4444
弹调	.2105
花莺	.2424
文邮	.0741
倒搅	.2424
御驭	1.0000
厘发	.3982
头门	1.0000
劳苦	.1263
序次	.5792
捷疾	.6000
受授	.1096
人子	1.0000
花香	.9013
学高	.2424
刮寡	.0741
人声	.8960
騃騣	.0000
厢相	.1379
利力	.5856
美艺	.1667
宏雄	.7333
人农	.8960
人出	.0741
人兵	.8960
制系	.1886
程顺	.0741
保维	1.0000
咽噎	.1096
介芥	.9087
行飞	1.0000
气色	.5792
待爱	.1509
佚逸	1.0000
塑饲	.1116
冲打	.6154
塑饮	.1667
配零	.0741
行驰	.7600
思恩	.4444
姓迹	.0741
冲时	1.0000
毡氈	.0000
圆成	.5792
睥聛	.0000
亚克	.0444
戒锤	.9016
秀穗	.0664
月针	.2857
养长	.6000
明秦	.9480
思求	.1509
其所	.0741
足鼎	.0965
程量	.0741
古学	.2424
行通	1.0000
佩珮	.0000
笔面	.8960
兽野	.1667
觞觥	1.0000
技计	.6154
神精	1.0000
农工	.8960
世物	1.0000
瞒谩	.2857
园社	.3982
筱篠	.0000
以若	.0741
神绪	.2857
明白	1.0000
岭水	.4444
足饱	.6000
其斯	.8000
情黄	.1714
仪品	.6131
刀枪	.4016
养育	1.0000
知见	.4444
损败	1.0000
行言	.3982
丽妙	.6071
依如	.2105
纵综	.1270
待期	.1667
态状	.8077
摇飞	.2105
后百	.0741
咸甜	.8611
井址	.0741
尊高	.6000
井土	.6637
冷热	1.0000
明洁	.6550
孔窍	1.0000
冻雪	.2105
原论	.0741
明清	1.0000
口舌	1.0000
婿客	.8960
深精	1.0000
冻霜	.0741
擗辟	.2105
戒诫	1.0000
世時	.0000
校较	.0444
程育	.0741
养训	.4444
情行	.9015
足迹	.8960
鉴镜	1.0000
旦晨	1.0000
道魔	.8960
娥蛾	.2087
餔餵	.0000
程范	.6000
辔驾	.0444
气风	1.0000
拿装	.2424
忘无	.1860
起靡	.1667
大广	.6000
寡薄	.6000
深盘	.0741
希承	.2424
冲摧	.2105
仪姿	.5792
尊重	.6000
当挡	.2105
明星	.1263
口语	.1886
怡恬	.9074
凌陵	.0906
不长	.0741
古现	.6000
我私	.0741
萧阋	.0000
掷跳	.1860
不非	.0741
世尘	.8960
横纵	.6071
蕊蘂	.0000
楚白	.6000
宗家	1.0000
开研	.4444
大有	.0741
乱逆	.6000
俟待	1.0000
敌阵	.1078
大文	1.0000
世奇	.0444
大支	.6000
兰达	.0741
五四	1.0000
残颓	.7333
婀阿	.0000
吐吞	.3478
五合	.0741
兰芝	.1000
悭薄	.0000
代典	.2105
盈积	.1176
德心	1.0000
古经	.6000
招沾	.1860
多好	.6611
安定	1.0000
安完	.6154
多天	1.0000
位贵	.1219
仓张	.0876
大民	.0741
善贤	.6000
幻有	.0444
积集	1.0000
叹赏	.6154
什十	.6000
幻暗	.6550
取用	1.0000
不高	.0741
普溥	.6000
包含	1.0000
天空	1.0000
爪甲	.9389
古所	.2105
狂风	.0741
暮莫	.0741
徇忧	.1176
没灭	1.0000
世众	.1860
歧迷	.0741
太承	.0741
盛锐	.8667
烁铄	.0444
井然	1.0000
昼衣	.0741
忌惮	.0000
冷凛	.6071
对转	.2424
不脚	.0741
不能	.0741
白百	.0741
大短	.6000
周生	.6000
取求	1.0000
隐饮	.0664
农本	.1886
冷剩	.6160
协合	.1667
大痛	.6000
大留	.0741
卧寝	.1176
穿钻	1.0000
裈裻	.0000
大空	1.0000
狂逆	1.0000
莱雷	.2560
码钥	.1352
书儒	.1860
书典	1.0000
中公	1.0000
引误	.1860
废费	.7758
乱败	.1860
大科	.9278
可自	.6000
平恬	.6000
亚欧	1.0000
鯨鲸	.0000
开推	.4444
屡累	.6055
其吾	.0000
瞻赡	.1509
悲泣	.0964
木铁	.6000
令让	1.0000
中之	.0741
主被	.1667
力诚	.0444
碎裂	.1026
发启	.6154
上飞	1.0000
令言	.8960
券劵	.0000
方物	.3982
事道	.4444
倦厌	.1667
历经	1.0000
扼搤	.0000
柔温	.6160
商国	.3478
工机	.1886
残沉	1.0000
产金	.3478
拉瑞	.0741
与相	.2000
惊狂	.1379
屋栋	.1352
举起	1.0000
屋架	.2560
力量	.1096
祸罪	.4444
晴青	.0444
瞠瞪	.0000
视院	.0664
之利	.0741
极黩	.6000
蹰躇	.0444
倾破	.6160
力能	.8960
任听	.2857
实试	1.0000
皮肤	.9750
持操	1.0000
屋户	.2560
彼敌	.0444
先君	.6000
兴起	1.0000
狸貍	.0000
时星	.1263
垂流	.2857
搜明	.0860
而鹿	.0741
时服	.1000
巨老	1.0000
屈折	.2424
专独	.6000
弃解	.2424
地天	.5514
叶花	.6000
迫追	.6154
兵锐	.0741
性的	.0664
点點	.0000
工玩	.0741
朝生	.2857
溯遡	.0000
中小	1.0000
地寻	.0741
击接	.1379
事职	.9653
玉粉	.6000
江河	.6000
向工	.1404
火炸	.1267
刊经	1.0000
击打	1.0000
叉汽	.2172
微萌	.0444
觅问	.4444
火灯	.4068
倾惊	.1860
视试	.1509
击敲	1.0000
绵连	.6241
窥钻	.1842
性猪	.0664
惊惶	.0000
六耳	.0741
击撞	1.0000
登青	.0444
中外	1.0000
产药	.6154
区页	.0664
卫学	.1455
朘杒	.0000
伺司	.2105
川河	.6000
往极	.6000
怪恠	.0000
事话	.2560
轓辬	.0000
己所	.0444
危直	.2172
点门	.8960
块式	.2857
击此	.0741
玉琼	.8960
逸遗	1.0000
事视	.1860
舞语	.4444
卸弃	.1860
党团	1.0000
区铁	.3117
中则	.1667
买物	.0444
袜襪	.0000
击激	.1860
快速	.6160
员圆	.3982
下听	.2424
捞摸	.1379
反转	.2857
负采	.2424
模类	.0664
合管	.2424
截断	1.0000
换迁	.2424
换转	.3478
擐被	.0000
地步	.5856
野黑	.6000
德怨	.6000
台池	.8960
射猛	.0444
下入	.4444
倦惫	1.0000
冬夏	.6000
拒距	.1667
清澄	.6000
仍深	.0000
等职	.0664
连链	.1493
任犯	.3478
下底	.0741
朱金	1.0000
下待	.4444
用饰	.2560
阵陈	.0874
夫胎	.1674
味肉	.1404
丹鸣	.0444
轻重	1.0000
用食	.6154
婵蝉	.0906
腹膂	.1078
发究	.2105
发放	1.0000
倦怠	.1379
危忠	.0444
执持	1.0000
布析	.1860
春秋	1.0000
要讨	1.0000
印徽	.2857
浪雨	.2857
导抵	.1667
聚集	1.0000
离绝	.2857
垒壁	.0741
璋瓦	.0664
鮎鲇	.0000
内间	1.0000
设配	.1509
直间	.0741
下中	1.0000
商标	.3478
平立	.6071
窦窬	.0664
下住	.2857
军戎	.6000
义施	.4444
息率	.1509
用行	.8960
地理	.1667
台特	.2560
惟维	.0741
意目	.2172
与为	.0741
写读	.4444
儋担	.1889
划莋	.0000
事势	.2172
勿莫	.0000
意裁	.2424
一美	1.0000
意见	1.0000
朱硃	.0000
泗泪	.9653
庭廷	.6000
争置	.2105
意言	.6154
兼多	.0741
爵狱	.1252
庭律	.2424
德能	.8960
报爱	.1116
喣嘘	.0000
慵灰	.0664
意谀	.1860
丰稔	.0475
庆点	.1860
行过	1.0000
在得	.2857
反正	.6407
夹挟	1.0000
旧老	1.0000
台视	.0741
暖温	1.0000
哺食	.4444
去背	.4444
争竞	1.0000
班腔	.9215
东沧	.0444
咸皆	.6000
连通	1.0000
牛生	.6000
素药	.3478
上出	1.0000
内收	.0741
亚阿	.6000
上入	.4444
事学	.3478
产工	.2172
腾骧	.3378
上北	.0741
军茄	.8960
换易	.6000
基天	1.0000
用礼	.5814
励厉	.0741
息舍	.2857
东春	.4444
万十	.6000
中考	.1379
去除	1.0000
螯鳌	.1493
着落	.6154
从自	.6000
先请	.0741
冥真	.6000
臜臢	.0000
举兴	1.0000
举兵	.8938
穴隙	.8960
斯林	.0741
斫斵	.0000
卡瓦	.8960
底蒂	.9536
兴味	.6000
模玩	.0741
妇美	.1860
封赏	.6000
上中	1.0000
斯此	1.0000
地金	.3982
发起	1.0000
险障	.1219
暖热	1.0000
玩翫	.0000
净尽	.6000
伍武	.7333
力势	.5792
徒辈	1.0000
丰本	.6000
实应	.2105
举引	1.0000
产价	.0429
了当	.4444
务装	.4444
产作	.6154
切节	.1509
事产	.2424
称赞	1.0000
绝超	.6160
主君	.8960
兵士	.8960
清高	1.0000
需须	.2560
愦聩	.0409
执运	.2105
春阳	.2105
扭旋	1.0000
暗绿	.6370
概笔	.0429
鈎钩	.0000
磅礴	.0000
仁恩	.6000
实果	.7333
并相	.1509
础礎	.0000
加添	1.0000
工职	.8960
兴感	1.0000
愁昏	.1379
争征	.4444
走转	.3478
竹竿	.1860
下逆	1.0000
竹算	.0741
天豹	.2857
竹笔	.1667
与随	.0741
幕色	.0429
力气	1.0000
歌金	.3117
拱束	.1509
时辰	1.0000
充塞	.1267
励砺	.0000
杭苏	1.0000
论道	1.0000
力才	1.0000
工行	1.0000
姆斯	.0444
发擒	.2105
倾颠	1.0000
知达	.6154
孤闲	.6000
力智	.5792
事罪	1.0000
极积	.0741
快急	1.0000
知计	.4444
俏趣	.7333
屈苦	.5792
线绳	.5792
免收	.4444
暗黑	1.0000
捺纳	.0664
线缕	.8960
线缐	.0000
知闻	.3982
专通	.6000
微无	.0444
骨齿	.8960
捉掣	.2424
论说	1.0000
悮误	.0000
癞癣	1.0000
万乱	1.0000
并接	.4444
浅轻	.6000
再百	.0444
己身	.0429
英雄	.8960
东州	.1078
碎缺	.6000
主网	.2560
溯穷	.0741
佳嘉	1.0000
产活	1.0000
下走	1.0000
轮输	.1860
特重	.6000
叶树	.1714
事案	1.0000
契挈	.1270
下连	1.0000
走逃	.6154
持长	.2424
问随	.1509
偶遇	.0741
失差	.6000
门马	.9480
主监	.2424
烟迹	.3478
忻欣	1.0000
夜风	.0741
口员	.1667
可端	.6000
来生	1.0000
对答	1.0000
劣恶	.7884
德直	.5792
大范	.9500
冰风	.3478
大肥	.6000
积穷	.0741
即而	.0741
大而	.0741
不相	.0741
荐选	.2560
二十	1.0000
善恶	1.0000
号呼	1.0000
看说	.2105
材铁	.2105
来灭	.3478
来灾	.0442
献进	1.0000
看观	1.0000
机间	.0741
决治	.2857
指计	.1886
冰金	1.0000
开闭	.4444
如繁	.1096
兼双	.0741
念率	.1667
口心	1.0000
初新	.6000
初方	1.0000
份分	.4032
天自	.6000
捻撮	.1667
对看	.6154
口头	1.0000
可知	.1667
冰霜	.6000
寿性	.6760
让逊	.1176
圣真	1.0000
查验	1.0000
应膺	.1667
建网	.1509
悭慳	.0000
补赔	.3478
叹气	.1860
八四	1.0000
乱暴	.6000
量随	.1270
穀谷	.0000
引援	1.0000
以将	.1667
踔蹈	1.0000
大重	1.0000
沥露	.1270
井阱	.5792
关根	1.0000
盐钠	.0664
乱按	.2643
犬耳	.2424
昏昬	.0000
计路	1.0000
横衡	.0741
八十	1.0000
引放	.4444
感抚	.4444
鶱鷑	.0000
看顺	.2857
蜂蝇	.6000
户门	.8960
可所	.0741
机计	.3982
蜂蠭	.0000
俗化	.0444
六四	1.0000
取苟	.0475
国境	.8960
一为	.0741
念意	.6154
楚谢	1.0000
暮死	1.0000
貌貎	.0000
殆辱	.0444
如滚	.1509
关构	.1860
乱活	1.0000
八巴	.0741
茅草	1.0000
劈噼	.1263
备防	.1667
以可	.0741
崎欹	.0000
俗土	.6000
埽扫	.0000
天霄	1.0000
小少	1.0000
釜鼎	.8960
好很	.6000
古载	.0741
不毫	.0664
不毋	.0444
小微	.6000
橛橜	.0000
刮括	.1667
国年	.6000
死灭	.2857
然立	1.0000
圣套	.2105
多长	1.0000
可容	.2857
不否	.0741
竞竟	.0444
肺行	.2172
肝肠	.8960
思虑	1.0000
肝胆	.8960
